Epoch,Loss,X,Y,Z_pred,Z_true
280,0.831369,0.9,1,0.970883,0.12076
280,0.831369,1,-1,2.19804,1.50319
280,0.831369,1,-0.9,2.25165,1.40319
280,0.831369,1,-0.8,2.26491,1.30319
280,0.831369,1,-0.7,2.25689,1.20319
280,0.831369,1,-0.6,2.24527,1.10319
280,0.831369,1,-0.5,2.23365,1.00319
280,0.831369,1,-0.4,2.22203,0.903185
280,0.831369,1,-0.3,2.21041,0.803185
280,0.831369,1,-0.2,2.1988,0.703185
280,0.831369,1,-0.1,2.18718,0.603185
280,0.831369,1,-1.38778e-16,2.17556,0.503185
280,0.831369,1,0.1,2.16616,0.403185
280,0.831369,1,0.2,2.1711,0.303185
280,0.831369,1,0.3,2.17604,0.203185
280,0.831369,1,0.4,2.17894,0.103185
280,0.831369,1,0.5,2.17956,0.00318531
280,0.831369,1,0.6,2.18018,-0.0968147
280,0.831369,1,0.7,1.99572,-0.196815
280,0.831369,1,0.8,1.74341,-0.296815
280,0.831369,1,0.9,1.4911,-0.396815
280,0.831369,1,1,1.2388,-0.496815
320,0.766535,-1,-1,-0.0543303,1.49681
320,0.766535,-1,-0.9,-0.00714681,1.39681
320,0.766535,-1,-0.8,-0.0742455,1.29681
320,0.766535,-1,-0.7,-0.16914,1.19681
320,0.766535,-1,-0.6,-0.264034,1.09681
320,0.766535,-1,-0.5,-0.358928,0.996815
320,0.766535,-1,-0.4,-0.453822,0.896815
320,0.766535,-1,-0.3,-0.548716,0.796815
320,0.766535,-1,-0.2,-0.64361,0.696815
320,0.766535,-1,-0.1,-0.738504,0.596815
320,0.766535,-1,-1.38778e-16,-0.833398,0.496815
320,0.766535,-1,0.1,-0.928292,0.396815
320,0.766535,-1,0.2,-1.02319,0.296815
320,0.766535,-1,0.3,-1.11808,0.196815
320,0.766535,-1,0.4,-1.21297,0.0968147
320,0.766535,-1,0.5,-1.30787,-0.00318531
320,0.766535,-1,0.6,-1.40276,-0.103185
320,0.766535,-1,0.7,-1.49766,-0.203185
320,0.766535,-1,0.8,-1.59255,-0.303185
320,0.766535,-1,0.9,-1.68744,-0.403185
320,0.766535,-1,1,-1.78234,-0.503185
320,0.766535,-0.9,-1,-0.005397,0.87924
320,0.766535,-0.9,-0.9,0.0417865,0.77924
320,0.766535,-0.9,-0.8,0.0512833,0.67924
320,0.766535,-0.9,-0.7,-0.0436108,0.57924
320,0.766535,-0.9,-0.6,-0.138505,0.47924
320,0.766535,-0.9,-0.5,-0.233399,0.37924
320,0.766535,-0.9,-0.4,-0.328293,0.27924
320,0.766535,-0.9,-0.3,-0.423187,0.17924
320,0.766535,-0.9,-0.2,-0.518081,0.0792402
320,0.766535,-0.9,-0.1,-0.612975,-0.0207598
320,0.766535,-0.9,-1.38778e-16,-0.707869,-0.12076
320,0.766535,-0.9,0.1,-0.802763,-0.22076
320,0.766535,-0.9,0.2,-0.897657,-0.32076
320,0.766535,-0.9,0.3,-0.992551,-0.42076
320,0.766535,-0.9,0.4,-1.08745,-0.52076
320,0.766535,-0.9,0.5,-1.18234,-0.62076
320,0.766535,-0.9,0.6,-1.27723,-0.72076
320,0.766535,-0.9,0.7,-1.37213,-0.82076
320,0.766535,-0.9,0.8,-1.46702,-0.92076
320,0.766535,-0.9,0.9,-1.56192,-1.02076
320,0.766535,-0.9,1,-1.65681,-1.12076
320,0.766535,-0.8,-1,0.0435363,0.322369
320,0.766535,-0.8,-0.9,0.0907198,0.222369
320,0.766535,-0.8,-0.8,0.137903,0.122369
320,0.766535,-0.8,-0.7,0.081918,0.0223689
320,0.766535,-0.8,-0.6,-0.012976,-0.0776311
320,0.766535,-0.8,-0.5,-0.10787,-0.177631
320,0.766535,-0.8,-0.4,-0.202764,-0.277631
320,0.766535,-0.8,-0.3,-0.297658,-0.377631
320,0.766535,-0.8,-0.2,-0.392552,-0.477631
320,0.766535,-0.8,-0.1,-0.487446,-0.577631
320,0.766535,-0.8,-1.38778e-16,-0.58234,-0.677631
320,0.766535,-0.8,0.1,-0.677234,-0.777631
320,0.766535,-0.8,0.2,-0.772128,-0.877631
320,0.766535,-0.8,0.3,-0.867023,-0.977631
320,0.766535,-0.8,0.4,-0.961917,-1.07763
320,0.766535,-0.8,0.5,-1.05681,-1.17763
320,0.766535,-0.8,0.6,-1.1517,-1.27763
320,0.766535,-0.8,0.7,-1.2466,-1.37763
320,0.766535,-0.8,0.8,-1.34149,-1.47763
320,0.766535,-0.8,0.9,-1.43639,-1.57763
320,0.766535,-0.8,1,-1.53128,-1.67763
320,0.766535,-0.7,-1,0.0924696,-0.119344
320,0.766535,-0.7,-0.9,0.139653,-0.219344
320,0.766535,-0.7,-0.8,0.186837,-0.319344
320,0.766535,-0.7,-0.7,0.207447,-0.419344
320,0.766535,-0.7,-0.6,0.112553,-0.519344
320,0.766535,-0.7,-0.5,0.0176587,-0.619344
320,0.766535,-0.7,-0.4,-0.0772354,-0.719344
320,0.766535,-0.7,-0.3,-0.172129,-0.819344
320,0.766535,-0.7,-0.2,-0.267023,-0.919344
320,0.766535,-0.7,-0.1,-0.361918,-1.01934
320,0.766535,-0.7,-1.38778e-16,-0.456812,-1.11934
320,0.766535,-0.7,0.1,-0.551706,-1.21934
320,0.766535,-0.7,0.2,-0.6466,-1.31934
320,0.766535,-0.7,0.3,-0.741494,-1.41934
320,0.766535,-0.7,0.4,-0.836388,-1.51934
320,0.766535,-0.7,0.5,-0.931282,-1.61934
320,0.766535,-0.7,0.6,-1.02618,-1.71934
320,0.766535,-0.7,0.7,-1.12107,-1.81934
320,0.766535,-0.7,0.8,-1.21596,-1.91934
320,0.766535,-0.7,0.9,-1.31086,-2.01934
320,0.766535,-0.7,1,-1.40575,-2.11934
320,0.766535,-0.6,-1,0.141403,-0.402703
320,0.766535,-0.6,-0.9,0.188586,-0.502703
320,0.766535,-0.6,-0.8,0.23577,-0.602703
320,0.766535,-0.6,-0.7,0.282953,-0.702703
320,0.766535,-0.6,-0.6,0.238082,-0.802703
320,0.766535,-0.6,-0.5,0.143187,-0.902703
320,0.766535,-0.6,-0.4,0.0482934,-1.0027
320,0.766535,-0.6,-0.3,-0.0466006,-1.1027
320,0.766535,-0.6,-0.2,-0.141495,-1.2027
320,0.766535,-0.6,-0.1,-0.236389,-1.3027
320,0.766535,-0.6,-1.38778e-16,-0.331283,-1.4027
320,0.766535,-0.6,0.1,-0.426177,-1.5027
320,0.766535,-0.6,0.2,-0.521071,-1.6027
320,0.766535,-0.6,0.3,-0.615965,-1.7027
320,0.766535,-0.6,0.4,-0.710859,-1.8027
320,0.766535,-0.6,0.5,-0.805753,-1.9027
320,0.766535,-0.6,0.6,-0.900647,-2.0027
320,0.766535,-0.6,0.7,-0.995541,-2.1027
320,0.766535,-0.6,0.8,-1.09044,-2.2027
320,0.766535,-0.6,0.9,-1.18533,-2.3027
320,0.766535,-0.6,1,-1.28022,-2.4027
320,0.766535,-0.5,-1,0.223105,-0.499999
320,0.766535,-0.5,-0.9,0.23752,-0.599999
320,0.766535,-0.5,-0.8,0.284703,-0.699999
320,0.766535,-0.5,-0.7,0.331887,-0.799999
320,0.766535,-0.5,-0.6,0.36361,-0.899999
320,0.766535,-0.5,-0.5,0.268716,-0.999999
320,0.766535,-0.5,-0.4,0.173822,-1.1
320,0.766535,-0.5,-0.3,0.0789282,-1.2
320,0.766535,-0.5,-0.2,-0.0159659,-1.3
320,0.766535,-0.5,-0.1,-0.11086,-1.4
320,0.766535,-0.5,-1.38778e-16,-0.205754,-1.5
320,0.766535,-0.5,0.1,-0.300648,-1.6
320,0.766535,-0.5,0.2,-0.395542,-1.7
320,0.766535,-0.5,0.3,-0.490436,-1.8
320,0.766535,-0.5,0.4,-0.58533,-1.9
320,0.766535,-0.5,0.5,-0.680224,-2
320,0.766535,-0.5,0.6,-0.775118,-2.1
320,0.766535,-0.5,0.7,-0.870012,-2.2
320,0.766535,-0.5,0.8,-0.964906,-2.3
320,0.766535,-0.5,0.9,-1.0598,-2.4
320,0.766535,-0.5,1,-1.15469,-2.5
320,0.766535,-0.4,-1,0.478624,-0.401719
320,0.766535,-0.4,-0.9,0.429735,-0.501719
320,0.766535,-0.4,-0.8,0.380847,-0.601719
320,0.766535,-0.4,-0.7,0.38082,-0.701719
320,0.766535,-0.4,-0.6,0.428004,-0.801719
320,0.766535,-0.4,-0.5,0.394245,-0.901719
320,0.766535,-0.4,-0.4,0.299351,-1.00172
320,0.766535,-0.4,-0.3,0.204457,-1.10172
320,0.766535,-0.4,-0.2,0.109563,-1.20172
320,0.766535,-0.4,-0.1,0.0146689,-1.30172
320,0.766535,-0.4,-1.38778e-16,-0.0802252,-1.40172
320,0.766535,-0.4,0.1,-0.175119,-1.50172
320,0.766535,-0.4,0.2,-0.270013,-1.60172
320,0.766535,-0.4,0.3,-0.364907,-1.70172
320,0.766535,-0.4,0.4,-0.459801,-1.80172
320,0.766535,-0.4,0.5,-0.554695,-1.90172
320,0.766535,-0.4,0.6,-0.64959,-2.00172
320,0.766535,-0.4,0.7,-0.744484,-2.10172
320,0.766535,-0.4,0.8,-0.839378,-2.20172
320,0.766535,-0.4,0.9,-0.934272,-2.30172
320,0.766535,-0.4,1,-1.02917,-2.40172
320,0.766535,-0.3,-1,0.734142,-0.117472
320,0.766535,-0.3,-0.9,0.685254,-0.217472
320,0.766535,-0.3,-0.8,0.636366,-0.317472
320,0.766535,-0.3,-0.7,0.587477,-0.417472
320,0.766535,-0.3,-0.6,0.538589,-0.517472
320,0.766535,-0.3,-0.5,0.519774,-0.617472
320,0.766535,-0.3,-0.4,0.42488,-0.717472
320,0.766535,-0.3,-0.3,0.329986,-0.817472
320,0.766535,-0.3,-0.2,0.235092,-0.917472
320,0.766535,-0.3,-0.1,0.140198,-1.01747
320,0.766535,-0.3,-1.38778e-16,0.0453036,-1.11747
320,0.766535,-0.3,0.1,-0.0495905,-1.21747
320,0.766535,-0.3,0.2,-0.144485,-1.31747
320,0.766535,-0.3,0.3,-0.239379,-1.41747
320,0.766535,-0.3,0.4,-0.334273,-1.51747
320,0.766535,-0.3,0.5,-0.429167,-1.61747
320,0.766535,-0.3,0.6,-0.524061,-1.71747
320,0.766535,-0.3,0.7,-0.618955,-1.81747
320,0.766535,-0.3,0.8,-0.713849,-1.91747
320,0.766535,-0.3,0.9,-0.808743,-2.01747
320,0.766535,-0.3,1,-0.903637,-2.11747
320,0.766535,-0.2,-1,0.989661,0.324945
320,0.766535,-0.2,-0.9,0.940772,0.224945
320,0.766535,-0.2,-0.8,0.891884,0.124945
320,0.766535,-0.2,-0.7,0.842996,0.0249449
320,0.766535,-0.2,-0.6,0.794108,-0.0750551
320,0.766535,-0.2,-0.5,0.74522,-0.175055
320,0.766535,-0.2,-0.4,0.626503,-0.275055
320,0.766535,-0.2,-0.3,0.455515,-0.375055
320,0.766535,-0.2,-0.2,0.360621,-0.475055
320,0.766535,-0.2,-0.1,0.265726,-0.575055
320,0.766535,-0.2,-1.38778e-16,0.170832,-0.675055
320,0.766535,-0.2,0.1,0.0759383,-0.775055
320,0.766535,-0.2,0.2,-0.0189557,-0.875055
320,0.766535,-0.2,0.3,-0.11385,-0.975055
320,0.766535,-0.2,0.4,-0.208744,-1.07506
320,0.766535,-0.2,0.5,-0.303638,-1.17506
320,0.766535,-0.2,0.6,-0.398532,-1.27506
320,0.766535,-0.2,0.7,-0.493426,-1.37506
320,0.766535,-0.2,0.8,-0.58832,-1.47506
320,0.766535,-0.2,0.9,-0.683214,-1.57506
320,0.766535,-0.2,1,-0.778108,-1.67506
320,0.766535,-0.1,-1,1.24518,0.882269
320,0.766535,-0.1,-0.9,1.19629,0.782269
320,0.766535,-0.1,-0.8,1.1474,0.682269
320,0.766535,-0.1,-0.7,1.09851,0.582269
320,0.766535,-0.1,-0.6,1.04963,0.482269
320,0.766535,-0.1,-0.5,1.00074,0.382269
320,0.766535,-0.1,-0.4,0.95185,0.282269
320,0.766535,-0.1,-0.3,0.767651,0.182269
320,0.766535,-0.1,-0.2,0.576685,0.082269
320,0.766535,-0.1,-0.1,0.391255,-0.017731
320,0.766535,-0.1,-1.38778e-16,0.296361,-0.117731
320,0.766535,-0.1,0.1,0.201467,-0.217731
320,0.766535,-0.1,0.2,0.106573,-0.317731
320,0.766535,-0.1,0.3,0.011679,-0.417731
320,0.766535,-0.1,0.4,-0.083215,-0.517731
320,0.766535,-0.1,0.5,-0.178109,-0.617731
320,0.766535,-0.1,0.6,-0.273003,-0.717731
320,0.766535,-0.1,0.7,-0.367897,-0.817731
320,0.766535,-0.1,0.8,-0.462791,-0.917731
320,0.766535,-0.1,0.9,-0.557685,-1.01773
320,0.766535,-0.1,1,-0.652579,-1.11773
320,0.766535,-1.38778e-16,-1,1.5007,1.5
320,0.766535,-1.38778e-16,-0.9,1.45181,1.4
320,0.766535,-1.38778e-16,-0.8,1.40292,1.3
320,0.766535,-1.38778e-16,-0.7,1.35403,1.2
320,0.766535,-1.38778e-16,-0.6,1.30514,1.1
320,0.766535,-1.38778e-16,-0.5,1.25626,1
320,0.766535,-1.38778e-16,-0.4,1.20737,0.9
320,0.766535,-1.38778e-16,-0.3,1.09976,0.8
320,0.766535,-1.38778e-16,-0.2,0.908799,0.7
320,0.766535,-1.38778e-16,-0.1,0.717833,0.6
320,0.766535,-1.38778e-16,-1.38778e-16,0.526868,0.5
320,0.766535,-1.38778e-16,0.1,0.335902,0.4
320,0.766535,-1.38778e-16,0.2,0.232102,0.3
320,0.766535,-1.38778e-16,0.3,0.137208,0.2
320,0.766535,-1.38778e-16,0.4,0.0423138,0.1
320,0.766535,-1.38778e-16,0.5,-0.0525803,-7.77156e-16
320,0.766535,-1.38778e-16,0.6,-0.147474,-0.1
320,0.766535,-1.38778e-16,0.7,-0.242368,-0.2
320,0.766535,-1.38778e-16,0.8,-0.337262,-0.3
320,0.766535,-1.38778e-16,0.9,-0.432157,-0.4
320,0.766535,-1.38778e-16,1,-0.527051,-0.5
320,0.766535,0.1,-1,1.75622,2.11773
320,0.766535,0.1,-0.9,1.70733,2.01773
320,0.766535,0.1,-0.8,1.65844,1.91773
320,0.766535,0.1,-0.7,1.60955,1.81773
320,0.766535,0.1,-0.6,1.56066,1.71773
320,0.766535,0.1,-0.5,1.51178,1.61773
320,0.766535,0.1,-0.4,1.46289,1.51773
320,0.766535,0.1,-0.3,1.414,1.41773
320,0.766535,0.1,-0.2,1.24091,1.31773
320,0.766535,0.1,-0.1,1.04995,1.21773
320,0.766535,0.1,-1.38778e-16,0.858982,1.11773
320,0.766535,0.1,0.1,0.668016,1.01773
320,0.766535,0.1,0.2,0.47705,0.917731
320,0.766535,0.1,0.3,0.286084,0.817731
320,0.766535,0.1,0.4,0.167843,0.717731
320,0.766535,0.1,0.5,0.0729485,0.617731
320,0.766535,0.1,0.6,-0.0219456,0.517731
320,0.766535,0.1,0.7,-0.11684,0.417731
320,0.766535,0.1,0.8,-0.211734,0.317731
320,0.766535,0.1,0.9,-0.306628,0.217731
320,0.766535,0.1,1,-0.401522,0.117731
320,0.766535,0.2,-1,2.01173,2.67506
320,0.766535,0.2,-0.9,1.96285,2.57506
320,0.766535,0.2,-0.8,1.91396,2.47506
320,0.766535,0.2,-0.7,1.86507,2.37506
320,0.766535,0.2,-0.6,1.81618,2.27506
320,0.766535,0.2,-0.5,1.76729,2.17506
320,0.766535,0.2,-0.4,1.71841,2.07506
320,0.766535,0.2,-0.3,1.66952,1.97506
320,0.766535,0.2,-0.2,1.57303,1.87506
320,0.766535,0.2,-0.1,1.38206,1.77506
320,0.766535,0.2,-1.38778e-16,1.1911,1.67506
320,0.766535,0.2,0.1,1.00013,1.57506
320,0.766535,0.2,0.2,0.809164,1.47506
320,0.766535,0.2,0.3,0.618198,1.37506
320,0.766535,0.2,0.4,0.427232,1.27506
320,0.766535,0.2,0.5,0.236267,1.17506
320,0.766535,0.2,0.6,0.103583,1.07506
320,0.766535,0.2,0.7,0.00868918,0.975055
320,0.766535,0.2,0.8,-0.0862049,0.875055
320,0.766535,0.2,0.9,-0.181099,0.775055
320,0.766535,0.2,1,-0.275993,0.675055
320,0.766535,0.3,-1,2.26725,3.11747
320,0.766535,0.3,-0.9,2.21837,3.01747
320,0.766535,0.3,-0.8,2.16948,2.91747
320,0.766535,0.3,-0.7,2.12059,2.81747
320,0.766535,0.3,-0.6,2.0717,2.71747
320,0.766535,0.3,-0.5,2.02281,2.61747
320,0.766535,0.3,-0.4,1.97392,2.51747
320,0.766535,0.3,-0.3,1.92504,2.41747
320,0.766535,0.3,-0.2,1.87615,2.31747
320,0.766535,0.3,-0.1,1.71418,2.21747
320,0.766535,0.3,-1.38778e-16,1.52321,2.11747
320,0.766535,0.3,0.1,1.33224,2.01747
320,0.766535,0.3,0.2,1.14128,1.91747
320,0.766535,0.3,0.3,0.950312,1.81747
320,0.766535,0.3,0.4,0.759346,1.71747
320,0.766535,0.3,0.5,0.568381,1.61747
320,0.766535,0.3,0.6,0.377415,1.51747
320,0.766535,0.3,0.7,0.186449,1.41747
320,0.766535,0.3,0.8,0.0393239,1.31747
320,0.766535,0.3,0.9,-0.0555701,1.21747
320,0.766535,0.3,1,-0.160517,1.11747
320,0.766535,0.4,-1,2.52277,3.40172
320,0.766535,0.4,-0.9,2.47388,3.30172
320,0.766535,0.4,-0.8,2.425,3.20172
320,0.766535,0.4,-0.7,2.37611,3.10172
320,0.766535,0.4,-0.6,2.32722,3.00172
320,0.766535,0.4,-0.5,2.27833,2.90172
320,0.766535,0.4,-0.4,2.22944,2.80172
320,0.766535,0.4,-0.3,2.18055,2.70172
320,0.766535,0.4,-0.2,2.13167,2.60172
320,0.766535,0.4,-0.1,2.04629,2.50172
320,0.766535,0.4,-1.38778e-16,1.85532,2.40172
320,0.766535,0.4,0.1,1.66436,2.30172
320,0.766535,0.4,0.2,1.47339,2.20172
320,0.766535,0.4,0.3,1.28243,2.10172
320,0.766535,0.4,0.4,1.09146,2.00172
320,0.766535,0.4,0.5,0.900495,1.90172
320,0.766535,0.4,0.6,0.709529,1.80172
320,0.766535,0.4,0.7,0.518563,1.70172
320,0.766535,0.4,0.8,0.327597,1.60172
320,0.766535,0.4,0.9,0.124829,1.50172
320,0.766535,0.4,1,-0.0839216,1.40172
320,0.766535,0.5,-1,2.54691,3.5
320,0.766535,0.5,-0.9,2.53051,3.4
320,0.766535,0.5,-0.8,2.51411,3.3
320,0.766535,0.5,-0.7,2.49771,3.2
320,0.766535,0.5,-0.6,2.4813,3.1
320,0.766535,0.5,-0.5,2.4649,3
320,0.766535,0.5,-0.4,2.4485,2.9
320,0.766535,0.5,-0.3,2.4321,2.8
320,0.766535,0.5,-0.2,2.38718,2.7
320,0.766535,0.5,-0.1,2.3383,2.6
320,0.766535,0.5,-1.38778e-16,2.18744,2.5
320,0.766535,0.5,0.1,1.99647,2.4
320,0.766535,0.5,0.2,1.80551,2.3
320,0.766535,0.5,0.3,1.61454,2.2
320,0.766535,0.5,0.4,1.42357,2.1
320,0.766535,0.5,0.5,1.23261,2
320,0.766535,0.5,0.6,1.04164,1.9
320,0.766535,0.5,0.7,0.850677,1.8
320,0.766535,0.5,0.8,0.646159,1.7
320,0.766535,0.5,0.9,0.408009,1.6
320,0.766535,0.5,1,0.16986,1.5
320,0.766535,0.6,-1,2.5024,3.4027
320,0.766535,0.6,-0.9,2.50286,3.3027
320,0.766535,0.6,-0.8,2.48646,3.2027
320,0.766535,0.6,-0.7,2.47006,3.1027
320,0.766535,0.6,-0.6,2.45365,3.0027
320,0.766535,0.6,-0.5,2.43725,2.9027
320,0.766535,0.6,-0.4,2.42085,2.8027
320,0.766535,0.6,-0.3,2.40445,2.7027
320,0.766535,0.6,-0.2,2.38805,2.6027
320,0.766535,0.6,-0.1,2.37165,2.5027
320,0.766535,0.6,-1.38778e-16,2.35449,2.4027
320,0.766535,0.6,0.1,2.32859,2.3027
320,0.766535,0.6,0.2,2.13762,2.2027
320,0.766535,0.6,0.3,1.94665,2.1027
320,0.766535,0.6,0.4,1.75569,2.0027
320,0.766535,0.6,0.5,1.56472,1.9027
320,0.766535,0.6,0.6,1.37376,1.8027
320,0.766535,0.6,0.7,1.16749,1.7027
320,0.766535,0.6,0.8,0.929339,1.6027
320,0.766535,0.6,0.9,0.69119,1.5027
320,0.766535,0.6,1,0.453041,1.4027
320,0.766535,0.7,-1,2.45644,3.11934
320,0.766535,0.7,-0.9,2.47521,3.01934
320,0.766535,0.7,-0.8,2.45881,2.91934
320,0.766535,0.7,-0.7,2.44241,2.81934
320,0.766535,0.7,-0.6,2.426,2.71934
320,0.766535,0.7,-0.5,2.4096,2.61934
320,0.766535,0.7,-0.4,2.3932,2.51934
320,0.766535,0.7,-0.3,2.3768,2.41934
320,0.766535,0.7,-0.2,2.3604,2.31934
320,0.766535,0.7,-0.1,2.344,2.21934
320,0.766535,0.7,-1.38778e-16,2.32759,2.11934
320,0.766535,0.7,0.1,2.30848,2.01934
320,0.766535,0.7,0.2,2.28783,1.91934
320,0.766535,0.7,0.3,2.26718,1.81934
320,0.766535,0.7,0.4,2.0878,1.71934
320,0.766535,0.7,0.5,1.89684,1.61934
320,0.766535,0.7,0.6,1.68882,1.51934
320,0.766535,0.7,0.7,1.45067,1.41934
320,0.766535,0.7,0.8,1.21252,1.31934
320,0.766535,0.7,0.9,0.974371,1.21934
320,0.766535,0.7,1,0.736222,1.11934
320,0.766535,0.8,-1,2.41048,2.67763
320,0.766535,0.8,-0.9,2.4443,2.57763
320,0.766535,0.8,-0.8,2.43116,2.47763
320,0.766535,0.8,-0.7,2.41476,2.37763
320,0.766535,0.8,-0.6,2.39836,2.27763
320,0.766535,0.8,-0.5,2.38195,2.17763
320,0.766535,0.8,-0.4,2.36555,2.07763
320,0.766535,0.8,-0.3,2.34915,1.97763
320,0.766535,0.8,-0.2,2.33275,1.87763
320,0.766535,0.8,-0.1,2.31635,1.77763
320,0.766535,0.8,-1.38778e-16,2.29994,1.67763
320,0.766535,0.8,0.1,2.28312,1.57763
320,0.766535,0.8,0.2,2.26247,1.47763
320,0.766535,0.8,0.3,2.24182,1.37763
320,0.766535,0.8,0.4,2.22118,1.27763
320,0.766535,0.8,0.5,2.2084,1.17763
320,0.766535,0.8,0.6,1.972,1.07763
320,0.766535,0.8,0.7,1.73385,0.977631
320,0.766535,0.8,0.8,1.4957,0.877631
320,0.766535,0.8,0.9,1.25755,0.777631
320,0.766535,0.8,1,1.0194,0.677631
320,0.766535,0.9,-1,2.35179,2.12076
320,0.766535,0.9,-0.9,2.39456,2.02076
320,0.766535,0.9,-0.8,2.40351,1.92076
320,0.766535,0.9,-0.7,2.38711,1.82076
320,0.766535,0.9,-0.6,2.37071,1.72076
320,0.766535,0.9,-0.5,2.3543,1.62076
320,0.766535,0.9,-0.4,2.3379,1.52076
320,0.766535,0.9,-0.3,2.3215,1.42076
320,0.766535,0.9,-0.2,2.3051,1.32076
320,0.766535,0.9,-0.1,2.2887,1.22076
320,0.766535,0.9,-1.38778e-16,2.2723,1.12076
320,0.766535,0.9,0.1,2.25589,1.02076
320,0.766535,0.9,0.2,2.23711,0.92076
320,0.766535,0.9,0.3,2.21646,0.82076
320,0.766535,0.9,0.4,2.20441,0.72076
320,0.766535,0.9,0.5,2.20351,0.62076
320,0.766535,0.9,0.6,2.2026,0.52076
320,0.766535,0.9,0.7,2.01703,0.42076
320,0.766535,0.9,0.8,1.77888,0.32076
320,0.766535,0.9,0.9,1.54073,0.22076
320,0.766535,0.9,1,1.30258,0.12076
320,0.766535,1,-1,2.29264,1.50319
320,0.766535,1,-0.9,2.33541,1.40319
320,0.766535,1,-0.8,2.37187,1.30319
320,0.766535,1,-0.7,2.35946,1.20319
320,0.766535,1,-0.6,2.34306,1.10319
320,0.766535,1,-0.5,2.32665,1.00319
320,0.766535,1,-0.4,2.31025,0.903185
320,0.766535,1,-0.3,2.29385,0.803185
320,0.766535,1,-0.2,2.27745,0.703185
320,0.766535,1,-0.1,2.26105,0.603185
320,0.766535,1,-1.38778e-16,2.24465,0.503185
320,0.766535,1,0.1,2.22824,0.403185
320,0.766535,1,0.2,2.21175,0.303185
320,0.766535,1,0.3,2.20043,0.203185
320,0.766535,1,0.4,2.19952,0.103185
320,0.766535,1,0.5,2.19862,0.00318531
320,0.766535,1,0.6,2.19771,-0.0968147
320,0.766535,1,0.7,2.1968,-0.196815
320,0.766535,1,0.8,2.06206,-0.296815
320,0.766535,1,0.9,1.82391,-0.396815
320,0.766535,1,1,1.58576,-0.496815
360,0.665111,-1,-1,-0.14298,1.49681
360,0.665111,-1,-0.9,-0.0949804,1.39681
360,0.665111,-1,-0.8,-0.0469811,1.29681
360,0.665111,-1,-0.7,-0.0692351,1.19681
360,0.665111,-1,-0.6,-0.170005,1.09681
360,0.665111,-1,-0.5,-0.270775,0.996815
360,0.665111,-1,-0.4,-0.371546,0.896815
360,0.665111,-1,-0.3,-0.472316,0.796815
360,0.665111,-1,-0.2,-0.573086,0.696815
360,0.665111,-1,-0.1,-0.673856,0.596815
360,0.665111,-1,-1.38778e-16,-0.774626,0.496815
360,0.665111,-1,0.1,-0.875396,0.396815
360,0.665111,-1,0.2,-0.976167,0.296815
360,0.665111,-1,0.3,-1.07694,0.196815
360,0.665111,-1,0.4,-1.17771,0.0968147
360,0.665111,-1,0.5,-1.27848,-0.00318531
360,0.665111,-1,0.6,-1.37925,-0.103185
360,0.665111,-1,0.7,-1.48002,-0.203185
360,0.665111,-1,0.8,-1.58079,-0.303185
360,0.665111,-1,0.9,-1.68156,-0.403185
360,0.665111,-1,1,-1.78233,-0.503185
360,0.665111,-0.9,-1,-0.101412,0.87924
360,0.665111,-0.9,-0.9,-0.0534128,0.77924
360,0.665111,-0.9,-0.8,-0.00541351,0.67924
360,0.665111,-0.9,-0.7,0.0317825,0.57924
360,0.665111,-0.9,-0.6,-0.0689877,0.47924
360,0.665111,-0.9,-0.5,-0.169758,0.37924
360,0.665111,-0.9,-0.4,-0.270528,0.27924
360,0.665111,-0.9,-0.3,-0.371298,0.17924
360,0.665111,-0.9,-0.2,-0.472068,0.0792402
360,0.665111,-0.9,-0.1,-0.572839,-0.0207598
360,0.665111,-0.9,-1.38778e-16,-0.673609,-0.12076
360,0.665111,-0.9,0.1,-0.774379,-0.22076
360,0.665111,-0.9,0.2,-0.875149,-0.32076
360,0.665111,-0.9,0.3,-0.975919,-0.42076
360,0.665111,-0.9,0.4,-1.07669,-0.52076
360,0.665111,-0.9,0.5,-1.17746,-0.62076
360,0.665111,-0.9,0.6,-1.27823,-0.72076
360,0.665111,-0.9,0.7,-1.379,-0.82076
360,0.665111,-0.9,0.8,-1.47977,-0.92076
360,0.665111,-0.9,0.9,-1.58054,-1.02076
360,0.665111,-0.9,1,-1.68131,-1.12076
360,0.665111,-0.8,-1,-0.0598445,0.322369
360,0.665111,-0.8,-0.9,-0.0118452,0.222369
360,0.665111,-0.8,-0.8,0.0361541,0.122369
360,0.665111,-0.8,-0.7,0.0841534,0.0223689
360,0.665111,-0.8,-0.6,0.0320298,-0.0776311
360,0.665111,-0.8,-0.5,-0.0687404,-0.177631
360,0.665111,-0.8,-0.4,-0.169511,-0.277631
360,0.665111,-0.8,-0.3,-0.270281,-0.377631
360,0.665111,-0.8,-0.2,-0.371051,-0.477631
360,0.665111,-0.8,-0.1,-0.471821,-0.577631
360,0.665111,-0.8,-1.38778e-16,-0.572591,-0.677631
360,0.665111,-0.8,0.1,-0.673361,-0.777631
360,0.665111,-0.8,0.2,-0.774132,-0.877631
360,0.665111,-0.8,0.3,-0.874902,-0.977631
360,0.665111,-0.8,0.4,-0.975672,-1.07763
360,0.665111,-0.8,0.5,-1.07644,-1.17763
360,0.665111,-0.8,0.6,-1.17721,-1.27763
